"ID","Run","anxious","peppy","peeved","happy","tired","relaxed","sad","calm","exhausted","irritated"
"sub-GT07AN06","4",1,5,1,6,2,4,1,5,1,1
"sub-GT07AN06","5",1,5,1,6,2,4,1,5,1,1
"sub-GT07AN06","6",1,4,2,5,3,4,1,4,2,1
"sub-GT07AN06","9",1,4,1,5,2,5,1,5,2,1
"sub-GY06LO26","1",2,3,1,3,4,5,2,7,1,1
"sub-GY06LO26","4",1,2,3,1,7,7,3,6,7,3
"sub-GY06LO26","5",2,2,1,2,5,6,2,6,5,2
"sub-GY06LO26","6",1,2,1,1,6,4,2,4,7,3
"sub-GY06LO26","9",1,1,2,1,7,5,2,5,7,2
"sub-HE04EN25","1",1,3,1,5,1,6,1,6,1,1
"sub-HE04EN25","4",1,3,1,5,2,4,1,5,2,1
"sub-HE04EN25","5",1,3,1,4,2,5,1,5,1,1
"sub-HE04EN25","6",1,2,1,4,3,5,1,5,4,1
"sub-HE04EN25","9",1,3,1,4,3,4,1,5,2,2
"sub-HE04RD02","1",1,3,1,4,4,6,4,5,4,1
"sub-HE04RD02","4",1,1,7,1,6,1,1,1,6,7
"sub-HE04RD02","5",1,2,4,4,7,4,1,5,7,4
"sub-HE04RD02","6",1,3,2,3,7,5,1,5,7,4
"sub-HE04RD02","9",1,4,2,4,7,4,1,5,7,2
"sub-HE05ER15","1",1,3,1,4,3,6,2,7,2,1
"sub-HE05ER15","4",1,4,1,4,2,7,1,7,2,1
"sub-HE05ER15","5",1,4,1,4,4,7,1,7,2,1
"sub-HE05ER15","6",1,4,1,4,4,7,1,7,3,1
"sub-HE05ER15","9",1,5,1,5,3,7,1,7,3,1
"sub-HE06RT08","1",1,4,2,5,4,5,1,2,4,2
"sub-HE06RT08","4",1,3,2,3,6,4,1,6,4,1
"sub-HE06RT08","5",1,3,2,5,6,4,2,5,3,2
"sub-HE06RT08","6",1,3,1,4,4,5,1,5,4,1
"sub-HE06RT08","9",1,2,1,4,5,5,1,5,2,1
"sub-HE06ST16","1",1,3,1,6,4,6,1,7,2,1
"sub-HE06ST16","4",1,5,1,6,4,5,1,6,3,1
"sub-HE06ST16","5",1,6,1,6,4,6,1,6,2,1
"sub-HE06ST16","6",1,6,1,6,4,5,1,7,3,1
"sub-HE06ST16","9",1,6,1,6,4,6,1,6,2,1
"sub-HEERLD19","1",1,4,1,5,4,5,1,6,4,1
"sub-HEERLD19","4",1,4,1,4,7,7,2,6,4,1
"sub-HEERLD19","5",1,4,1,4,6,6,1,6,4,1
"sub-HEERLD19","6",1,4,1,4,6,6,2,6,4,2
"sub-HEERLD19","9",1,3,1,3,6,5,2,5,3,1
"sub-HL04NS16","1",1,5,1,5,2,6,2,7,1,1
"sub-HL04NS16","4",1,4,3,4,4,5,1,6,4,2
"sub-HL04NS16","5",1,4,1,4,4,5,1,6,4,1
"sub-HL04NS16","6",1,4,1,4,5,4,1,7,4,1
"sub-HL04NS16","9",1,5,1,4,4,5,1,4,4,1
"sub-HL06HN16","1",1,1,1,4,3,3,1,6,1,1
"sub-HL06HN16","4",1,1,1,4,3,4,1,6,1,1
"sub-HL06HN16","5",1,1,1,4,3,4,1,6,1,1
"sub-HL06HN16","6",1,1,1,4,2,3,1,6,2,1
"sub-HL06HN16","9",1,1,1,5,2,6,1,6,1,1
"sub-HL07EN24","1",1,3,1,5,2,5,1,5,2,1
"sub-HL07EN24","4",1,2,1,4,2,5,1,4,2,1
"sub-HL07EN24","5",1,2,1,5,2,5,1,5,2,1
"sub-HL07EN24","6",1,1,1,4,3,5,2,5,3,1
"sub-HL07EN24","9",1,2,1,4,2,4,1,5,3,1
"sub-HL09AN11","1",1,3,1,5,5,5,3,5,3,2
"sub-HL09AN11","4",1,2,4,3,3,4,3,4,4,5
"sub-HL09AN11","6",1,4,3,4,3,4,3,5,4,3
"sub-HL09AN11","9",2,4,4,3,3,5,4,4,5,5
"sub-HN05ER04","1",1,4,1,5,3,6,1,7,3,1
"sub-HN05ER04","4",1,3,1,6,5,7,1,7,3,1
"sub-HN05ER04","5",1,4,1,5,2,7,1,7,1,1
"sub-HN05ER04","6",1,3,1,4,4,7,1,7,3,1
"sub-HN05ER04","9",1,4,1,4,4,7,1,7,1,1
"sub-HN06AS21","1",1,3,1,4,4,5,2,6,2,1
"sub-HN06AS21","4",1,2,4,3,5,4,1,5,4,4
"sub-HN06AS21","5",1,3,3,3,4,5,1,6,4,3
"sub-HN06AS21","6",1,5,1,5,3,6,1,5,4,1
"sub-HN06AS21","9",1,4,2,5,4,6,1,5,4,2
"sub-HN06EL14","1",1,5,1,6,2,5,2,5,2,1
"sub-HN06EL14","4",1,5,1,5,2,5,1,5,2,1
"sub-HN06EL14","5",1,5,1,6,2,5,1,5,2,1
"sub-HN06EL14","6",1,5,1,5,2,5,1,5,3,1
"sub-HN06EL14","9",1,5,1,5,2,5,1,5,2,1
"sub-HR06AS26","1",1,4,1,4,4,6,1,7,2,1
"sub-HR06AS26","4",1,3,1,5,5,7,1,7,4,1
"sub-HR06AS26","5",1,4,1,5,5,7,1,7,4,1
"sub-HR06AS26","6",1,4,1,5,3,6,1,5,1,1
"sub-HR06AS26","9",1,3,1,5,4,6,1,7,1,1
"sub-HR07AH21","1",1,3,1,4,4,4,2,5,4,1
"sub-HR07AH21","4",1,4,2,4,4,3,2,3,4,2
"sub-HR07AH21","5",1,3,1,4,3,4,2,5,4,1
"sub-HR07AH21","6",1,3,1,4,4,3,2,3,5,1
"sub-HR07AH21","9",1,2,1,3,4,3,2,4,4,1
"sub-HR07ED31","1",1,2,1,4,2,5,1,5,2,1
"sub-HR07ED31","4",1,3,3,4,3,3,4,3,4,3
"sub-HR07ED31","5",1,3,1,5,3,5,2,4,3,2
"sub-HR07ED31","6",2,4,2,4,3,3,5,3,4,2
"sub-HR07ED31","9",1,2,1,4,4,4,2,4,4,2
"sub-HS10AS05","1",2,4,1,4,2,5,2,5,1,1
"sub-HS10AS05","4",3,2,3,2,3,2,3,3,5,5
"sub-HS10AS05","5",2,4,1,4,2,4,1,4,2,1
"sub-HS10AS05","6",1,3,1,4,2,4,1,4,2,1
"sub-HS10AS05","9",4,2,1,3,1,4,2,4,1,1
"sub-HT06IP18","1",1,4,1,4,2,5,2,5,2,1
"sub-HT06IP18","4",1,2,4,4,2,4,3,3,4,3
"sub-HT06IP18","5",1,4,1,4,3,5,1,5,4,2
"sub-HT06IP18","6",2,2,2,3,3,5,2,5,4,2
"sub-HT06IP18","9",1,3,2,3,4,4,1,4,4,2
"sub-HT06NK14","1",1,4,1,4,4,5,4,5,3,2
"sub-HT06NK14","4",1,2,5,3,4,3,4,3,5,6
"sub-HT06NK14","5",1,2,5,2,5,3,4,5,6,7
"sub-HT06NK14","6",1,2,4,4,5,4,4,5,6,7
"sub-HT06NK14","9",1,2,4,3,5,4,4,5,6,7
"sub-IA05AS04","1",2,2,1,4,2,4,2,5,2,1
"sub-IA05AS04","4",1,4,1,3,2,2,1,3,2,1
"sub-IA05AS04","5",1,3,1,4,2,3,2,4,2,1
"sub-IA05AS04","6",1,3,2,3,2,3,1,3,3,1
"sub-IA05AS04","9",1,4,1,3,2,3,1,3,2,1
"sub-IA05IO13","1",1,2,1,4,1,6,1,7,1,1
"sub-IA05IO13","4",1,1,1,4,2,6,1,6,1,1
"sub-IA05IO13","5",1,1,1,4,1,6,1,6,1,1
"sub-IA05IO13","6",1,1,1,4,1,6,1,5,1,1
"sub-IA05IO13","9",1,1,1,4,2,6,1,7,1,1
"sub-IA05NS20","1",1,1,1,4,4,4,2,6,5,1
"sub-IA05NS20","4",1,1,1,3,5,5,2,5,5,1
"sub-IA05NS20","5",1,1,1,3,5,5,2,6,5,1
"sub-IA05NS20","6",1,1,1,3,6,4,2,6,6,1
"sub-IA05NS20","9",1,1,2,3,6,5,2,6,6,1
"sub-IA06ER04","1",1,3,1,5,1,6,4,6,1,1
"sub-IA06ER04","4",1,2,5,2,1,5,1,4,1,5
"sub-IA06ER04","5",1,4,1,5,1,6,4,6,1,1
"sub-IA06ER04","6",1,4,1,5,2,6,4,6,2,1
"sub-IA06ER04","9",1,4,1,4,2,5,4,4,2,1
"sub-IA06ID08","1",1,3,1,5,2,6,2,6,1,1
"sub-IA06ID08","4",1,1,4,5,2,5,1,6,2,1
"sub-IA06ID08","5",1,1,1,5,1,6,1,6,1,1
"sub-IA06ID08","6",1,1,1,4,3,5,2,5,3,2
"sub-IA06ID08","9",1,1,1,5,3,5,1,6,4,1
"sub-IA06RI01","1",1,1,1,2,3,5,1,6,4,1
"sub-IA06RI01","4",1,1,5,1,4,3,2,2,4,2
"sub-IA06RI01","5",1,1,2,3,4,3,2,4,3,1
"sub-IA06RI01","6",1,1,3,3,5,3,1,5,3,1
"sub-IA06RI01","9",1,1,2,4,4,3,2,4,2,1
"sub-IA07EJ04","1",1,2,1,5,3,6,1,6,1,1
"sub-IA07EJ04","4",1,4,1,5,3,6,1,6,2,1
"sub-IA07EJ04","5",1,4,1,6,2,6,1,6,2,1
"sub-IA07EJ04","6",1,5,1,6,3,5,1,6,2,1
"sub-IA07EJ04","9",1,5,1,5,2,6,1,5,2,1
"sub-IA07IK30","1",1,3,1,4,4,6,2,7,3,1
"sub-IA07IK30","4",1,2,1,3,6,6,2,7,6,1
"sub-IA07IK30","5",1,4,1,4,3,6,1,6,4,1
"sub-IA07IK30","6",1,3,3,3,4,4,2,5,4,3
"sub-IA07IK30","9",1,4,4,4,3,5,3,5,2,2
"sub-IA07PH24","1",1,4,1,5,4,5,2,6,1,1
"sub-IA07PH24","4",1,3,3,3,4,5,1,5,2,3
"sub-IA07PH24","5",1,3,1,4,3,5,1,5,1,2
"sub-IA07PH24","6",1,4,1,3,3,4,1,4,1,1
"sub-IA07PH24","9",1,4,1,4,2,5,1,5,2,1
"sub-IAPIRY22","1",1,3,1,4,4,6,2,5,4,1
"sub-IAPIRY22","4",3,5,4,6,3,4,3,4,3,3
"sub-IAPIRY22","5",1,3,1,5,4,6,3,4,4,1
"sub-IAPIRY22","6",1,2,3,4,5,3,1,4,5,3
"sub-IAPIRY22","9",1,3,2,4,3,6,4,5,4,2
"sub-IB06ER10","1",1,1,1,4,2,7,1,7,1,1
"sub-IB06ER10","4",1,2,2,4,2,5,1,5,1,2
"sub-IB06ER10","5",1,3,1,4,2,6,1,5,1,1
"sub-IB06ER10","6",1,2,1,4,3,5,1,5,2,1
"sub-IB06ER10","9",1,4,1,4,1,5,1,4,1,1
"sub-IC00JA05","1",1,1,1,4,4,5,1,5,4,4
"sub-IC00JA05","4",1,1,1,3,3,3,5,3,4,4
"sub-IC00JA05","5",1,1,1,3,5,5,1,5,3,1
"sub-IC00JA05","6",1,1,1,1,5,1,5,2,6,1
"sub-IC00JA05","9",1,1,1,3,3,4,4,4,4,1
"sub-IC06EN13","1",1,1,1,2,3,5,1,5,3,1
"sub-IC06EN13","4",1,1,1,1,4,5,1,5,4,1
"sub-IC06EN13","5",1,1,1,2,4,5,1,5,4,1
"sub-IC06EN13","6",1,2,1,2,5,4,1,5,5,1
"sub-IC06EN13","9",1,1,1,1,5,4,1,5,5,2
"sub-IC06IK05","1",1,1,1,3,4,5,1,6,2,1
"sub-IC06IK05","4",1,1,1,1,5,5,1,3,1,1
"sub-IC06IK05","5",1,1,1,1,5,5,1,4,3,1
"sub-IC06IK05","6",1,1,1,2,4,5,1,5,2,1
"sub-IC06IK05","9",1,1,1,2,3,5,1,5,2,1
"sub-IC07AR09","1",1,2,1,4,2,6,1,6,1,1
"sub-IC07AR09","4",1,2,1,6,2,6,1,6,2,2
"sub-IC07AR09","5",1,2,1,6,2,6,1,6,3,1
"sub-IC07AR09","6",1,2,1,6,3,6,1,6,3,2
"sub-IC07AR09","9",1,2,1,6,3,6,1,6,3,1
"sub-ID05UT09","1",1,3,1,4,2,5,1,5,2,1
"sub-ID05UT09","4",1,3,1,4,5,6,1,7,5,1
"sub-ID05UT09","5",1,4,1,5,4,5,1,5,4,1
"sub-ID05UT09","6",1,4,1,5,4,6,1,7,4,1
"sub-ID05UT09","9",1,2,1,5,6,5,1,3,5,1
"sub-ID06US10","1",1,3,2,4,5,4,3,5,2,2
"sub-ID06US10","4",1,2,3,5,6,6,4,5,5,2
"sub-ID06US10","5",1,5,2,3,2,4,3,2,3,3
"sub-ID06US10","6",1,2,3,3,3,6,3,6,4,2
"sub-ID06US10","9",1,3,2,6,2,4,3,5,3,2
"sub-ID07EN28","1",1,1,1,4,2,7,1,4,1,1
"sub-ID07EN28","4",1,2,1,3,1,5,1,5,1,1
"sub-ID07EN28","5",1,1,1,3,1,5,1,5,1,1
"sub-ID07EN28","6",1,1,1,2,1,5,1,5,1,1
"sub-ID07EN28","9",1,1,1,2,1,5,1,5,1,1
"sub-IE10NG19","1",1,2,1,4,4,6,2,6,3,1
"sub-IE10NG19","4",1,3,1,4,4,6,1,6,3,1
"sub-IE10NG19","5",1,2,1,4,2,6,1,6,3,1
"sub-IE10NG19","6",1,2,1,4,3,6,1,5,4,4
"sub-IE10NG19","9",1,4,1,5,2,5,1,5,2,1
"sub-IG03UL21","1",1,4,1,5,1,6,1,7,1,1
"sub-IG03UL21","4",1,4,1,5,2,7,1,7,1,1
"sub-IG03UL21","5",1,5,1,5,1,7,1,7,1,1
"sub-IG03UL21","6",1,5,1,6,2,7,1,7,2,1
"sub-IG03UL21","9",1,4,1,4,2,6,1,7,2,1
"sub-IG06AI28","1",1,3,1,3,3,5,1,6,1,1
"sub-IG06AI28","4",1,3,2,2,4,4,2,5,4,2
"sub-IG06AI28","5",1,4,1,4,2,5,1,6,2,1
"sub-IG06AI28","6",1,3,1,3,4,5,1,5,3,1
"sub-IG06AI28","9",1,3,1,5,4,5,1,5,4,1
"sub-IG06LF01","1",4,3,1,4,3,4,1,4,3,1
"sub-IG06LF01","4",3,4,1,4,3,2,1,4,4,1
"sub-IG06LF01","5",2,4,1,4,4,4,1,4,4,1
"sub-IG06LF01","6",1,2,1,3,5,5,1,5,5,1
"sub-IG06LF01","9",2,1,1,2,5,3,1,4,5,1
"sub-IG06NS07","1",1,3,1,5,2,5,2,6,2,1
"sub-IG06NS07","4",1,2,1,4,4,5,2,5,1,1
"sub-IG06NS07","5",1,4,1,5,2,5,2,5,1,1
"sub-IG06NS07","6",1,4,1,6,2,6,1,5,2,1
"sub-IG06NS07","9",1,4,1,6,2,5,1,4,1,1
"sub-IG06RI25","1",1,4,1,4,3,5,1,6,1,1
"sub-IG06RI25","4",1,4,6,2,3,3,3,3,4,6
"sub-IG06RI25","5",1,4,1,4,4,5,3,5,4,2
"sub-IG06RI25","6",1,4,1,4,5,4,5,5,6,1
"sub-IG06RI25","9",1,4,2,5,3,4,3,5,4,2
"sub-IG06WE03","1",1,5,1,5,2,7,2,5,2,2
"sub-IG06WE03","4",1,5,1,5,2,6,1,6,2,2
"sub-IG06WE03","5",1,5,1,5,2,6,1,6,1,1
"sub-IG06WE03","6",1,4,1,5,3,6,1,6,2,2
"sub-IG06WE03","9",1,5,1,5,1,5,1,6,2,1
"sub-IG07CH14","1",1,5,1,6,5,7,1,7,1,1
"sub-IG07CH14","4",1,4,3,5,5,6,1,6,2,1
"sub-IG07CH14","5",1,6,1,6,3,7,1,7,1,1
"sub-IG07CH14","6",1,5,1,6,3,6,1,6,2,1
"sub-IG07CH14","9",1,5,1,5,3,7,1,6,2,1
"sub-IG07EN03","1",1,4,2,5,2,4,1,5,1,2
"sub-IG07EN03","4",1,1,2,3,7,4,2,6,4,4
"sub-IG07EN03","5",1,3,1,4,4,6,1,6,4,1
"sub-IG07EN03","6",1,2,1,3,3,5,1,5,3,1
"sub-IG07EN03","9",1,4,1,4,2,6,2,5,3,1
"sub-IG07RT16","1",3,2,1,5,4,4,1,5,3,1
"sub-IG07RT16","4",1,3,1,4,4,5,1,5,4,1
"sub-IG07RT16","5",1,2,1,4,4,5,1,5,4,1
"sub-IG07RT16","6",1,2,1,4,4,4,1,4,4,1
"sub-IG07RT16","9",1,3,1,3,5,4,1,4,5,1
"sub-IG08DO05","1",1,1,1,1,2,2,2,5,4,1
"sub-IG08DO05","4",1,2,3,2,5,4,1,4,4,1
"sub-IG08DO05","5",1,1,1,1,3,3,1,5,3,1
"sub-IG08DO05","6",1,1,1,2,4,4,1,4,2,1
"sub-IG08DO05","9",1,1,1,1,3,2,1,4,2,1
"sub-IH05KO24","1",1,2,1,3,4,4,2,4,4,1
"sub-IH05KO24","4",1,1,1,2,4,4,2,4,4,2
"sub-IH05KO24","5",1,1,1,3,4,5,2,5,4,1
"sub-IH05KO24","6",1,1,1,3,5,5,3,5,5,1
"sub-IH05KO24","9",1,1,1,2,6,6,3,5,6,2
"sub-IK06ET06","1",1,1,1,3,3,6,1,6,1,1
"sub-IK06ET06","4",1,1,3,3,6,7,1,7,3,1
"sub-IK06ET06","5",1,4,1,4,3,7,1,7,3,1
"sub-IK06ET06","6",1,3,1,4,4,7,1,7,2,1
"sub-IK06ET06","9",1,3,1,4,4,7,1,7,1,1
"sub-IK09IM06","1",4,2,1,3,4,4,4,4,4,1
"sub-IK09IM06","4",2,2,3,2,4,4,4,4,4,2
"sub-IK09IM06","5",2,2,1,2,4,4,4,4,5,1
"sub-IK09IM06","6",2,2,2,2,5,4,4,4,5,2
"sub-IK09IM06","9",1,2,2,2,3,3,2,3,3,1
"sub-IK09LD05","1",1,2,1,5,4,6,1,7,2,1
"sub-IK09LD05","4",1,4,3,6,3,3,2,3,2,2
"sub-IK09LD05","5",1,5,1,6,2,2,1,5,2,2
"sub-IK09LD05","6",1,4,1,6,4,5,3,5,3,4
"sub-IK09LD05","9",1,4,1,6,2,3,1,3,5,4
"sub-IL06NS16","1",1,4,1,5,3,5,1,5,2,1
"sub-IL06NS16","4",1,3,1,2,2,3,2,3,5,1
"sub-IL06NS16","5",1,4,1,4,2,7,1,5,3,1
"sub-IL06NS16","6",1,2,1,2,4,3,2,4,5,2
"sub-IL06NS16","9",1,4,1,2,4,3,1,5,4,4
"sub-IM05EN09","1",3,5,2,4,3,6,2,3,2,2
"sub-IM05EN09","4",2,3,2,2,3,4,2,4,4,2
"sub-IM05EN09","5",1,4,2,4,4,5,2,4,4,2
"sub-IM05EN09","6",1,3,1,4,6,3,2,5,5,2
"sub-IM05EN09","9",1,2,1,5,3,1,1,4,5,2
"sub-IM05IN03","1",1,4,1,4,4,5,2,6,2,1
"sub-IM05IN03","4",1,4,3,4,3,4,2,4,3,3
"sub-IM05IN03","5",1,4,2,4,2,5,1,5,4,2
"sub-IM05IN03","6",1,4,2,4,3,4,1,5,2,2
"sub-IM05IN03","9",1,4,2,5,3,4,2,5,2,1
"sub-IN04ER07","1",1,1,1,4,4,3,1,4,2,1
"sub-IN04ER07","4",1,3,2,5,3,4,1,4,3,3
"sub-IN04ER07","5",1,2,1,3,5,5,1,5,4,1
"sub-IN04ER07","6",1,4,1,5,3,4,1,4,1,1
"sub-IN04ER07","9",1,4,1,5,3,4,1,5,2,1
"sub-IN05CH16","1",1,3,1,5,2,5,1,5,1,1
"sub-IN05CH16","4",1,3,1,5,4,6,1,6,1,1
"sub-IN05CH16","5",1,4,1,5,1,5,1,5,2,1
"sub-IN05CH16","6",1,3,1,5,3,6,1,6,1,1
"sub-IN05CH16","9",1,4,1,5,2,6,1,5,2,1
"sub-IN05ED23","1",1,4,1,4,1,3,1,4,1,2
"sub-IN05ED23","4",1,5,4,4,2,4,2,4,3,2
"sub-IN05ED23","5",1,5,1,5,1,4,1,4,1,1
"sub-IN05ED23","6",1,5,3,5,2,4,1,4,2,1
"sub-IN05ED23","9",1,5,3,4,1,4,1,4,1,1
"sub-IN05ER03","1",2,5,2,3,3,4,4,4,2,1
"sub-IN05ER03","4",1,2,3,2,4,2,1,5,4,4
"sub-IN05ER03","5",1,4,1,3,4,5,1,5,3,1
"sub-IN05ER03","6",1,1,1,3,6,5,1,5,4,1
"sub-IN05ER03","9",1,1,2,3,4,3,4,3,1,1
"sub-IN05NZ28","1",1,4,1,4,4,6,1,6,4,1
"sub-IN05NZ28","4",1,2,1,3,4,4,1,5,5,1
"sub-IN05NZ28","5",1,4,1,6,2,5,1,5,2,1
"sub-IN05NZ28","6",1,5,1,5,2,4,1,5,2,1
"sub-IN05NZ28","9",1,5,1,5,2,4,1,3,2,1
"sub-IN06AS14","1",1,2,1,3,4,6,1,5,2,1
"sub-IN06AS14","4",1,1,1,4,4,5,2,5,4,2
"sub-IN06AS14","5",1,4,1,5,1,5,1,5,1,1
"sub-IN06AS14","6",1,5,1,5,3,5,1,5,2,3
"sub-IN06AS14","9",1,5,1,7,1,3,1,3,2,3
"sub-IN06ER17","1",1,5,1,6,2,6,1,5,2,1
"sub-IN06ER17","4",1,6,1,6,2,6,1,6,2,1
"sub-IN06ER17","5",1,5,1,5,1,6,1,5,2,1
"sub-IN06ER17","6",1,4,1,5,3,5,1,5,4,1
"sub-IN06ER17","9",1,5,1,6,2,5,1,5,2,1
"sub-IN06IN04","1",4,4,1,4,3,5,1,5,2,1
"sub-IN06IN04","4",1,3,1,4,4,2,1,3,5,2
"sub-IN06IN04","5",1,4,1,4,5,4,1,4,4,1
"sub-IN06IN04","6",1,4,1,4,5,3,1,4,1,2
"sub-IN06IN04","9",1,5,1,4,5,4,3,5,5,2
"sub-IN06IN14","1",1,2,1,4,3,5,1,5,2,1
"sub-IN06IN14","4",1,2,3,3,4,4,2,4,4,2
"sub-IN06IN14","5",1,2,1,4,2,5,1,5,3,1
"sub-IN06IN14","6",1,4,1,4,3,5,1,5,2,1
"sub-IN06IN14","9",1,4,1,4,2,5,1,4,2,1
"sub-IN06OZ22","1",1,4,1,6,3,6,1,5,2,1
"sub-IN06OZ22","4",1,4,1,6,3,5,1,6,2,1
"sub-IN06OZ22","5",1,4,1,6,4,5,1,5,3,1
"sub-IN06OZ22","6",1,4,1,5,5,5,1,5,4,1
"sub-IN06OZ22","9",1,3,2,5,4,5,1,4,5,1
"sub-IN06RZ26","1",1,2,2,6,3,5,3,6,3,4
"sub-IN06RZ26","4",2,5,5,6,5,4,4,4,5,5
"sub-IN06RZ26","5",1,3,4,5,5,4,4,5,5,5
"sub-IN06RZ26","6",1,3,2,5,3,5,2,5,3,3
"sub-IN06RZ26","9",1,3,4,5,5,4,4,4,5,5
"sub-IN07ET30","1",1,1,1,4,2,5,4,5,1,1
"sub-IN07ET30","4",1,1,1,4,3,5,1,5,2,1
"sub-IN07ET30","5",1,1,1,4,2,6,1,5,2,1
"sub-IN07ET30","6",1,1,1,4,3,6,1,6,3,1
"sub-IN07ET30","9",1,1,4,4,1,4,1,4,1,1
"sub-IN07RT03","1",1,2,1,4,1,6,1,6,1,1
"sub-IN07RT03","4",1,4,1,3,4,1,1,2,3,2
"sub-IN07RT03","5",1,1,2,1,3,4,1,4,4,1
"sub-IN07RT03","6",1,2,2,2,5,1,1,2,5,2
"sub-IN07RT03","9",1,3,2,3,2,4,1,5,5,2
"sub-IN08ED07","1",1,3,1,2,5,3,3,5,4,1
"sub-IN08ED07","4",1,4,6,1,1,1,5,2,4,7
"sub-IN08ED07","5",1,4,3,3,4,4,1,5,1,2
"sub-IN08ED07","6",1,4,1,4,1,3,1,4,1,1
"sub-IN08ED07","9",1,4,1,5,3,4,1,5,4,1
"sub-IR04ET20","1",1,1,2,1,1,5,2,5,1,1
"sub-IR04ET20","4",1,1,2,1,1,5,2,5,1,1
"sub-IR04ET20","5",1,1,2,1,1,5,2,5,1,1
"sub-IR04ET20","6",1,1,1,1,2,6,2,6,2,1
"sub-IR04ET20","9",1,1,1,2,5,4,2,3,5,1
"sub-IR05EJ26","1",1,5,1,7,4,5,1,5,3,1
"sub-IR05EJ26","4",1,5,1,7,5,5,1,6,5,1
"sub-IR05EJ26","5",1,5,1,7,4,6,1,5,3,1
"sub-IR05EJ26","6",1,5,1,7,5,6,1,6,6,1
"sub-IR05EJ26","9",1,6,1,7,4,7,1,6,4,1
"sub-IR05ET18","1",1,4,1,1,1,3,2,4,1,1
"sub-IR05ET18","4",1,6,1,4,4,3,1,3,5,4
"sub-IR05ET18","5",1,2,1,3,5,4,2,4,6,3
"sub-IR05ET18","6",1,2,1,1,6,2,2,3,7,5
"sub-IR05ET18","9",1,3,1,3,5,4,1,4,5,1
"sub-IR06AN06","1",1,6,1,6,5,7,1,7,5,1
"sub-IR06AN06","4",1,2,1,6,5,5,1,5,5,1
"sub-IR06AN06","5",1,4,1,6,4,6,1,5,4,1
"sub-IR06AN06","6",1,3,5,5,5,4,1,4,4,5
"sub-IR06AN06","9",1,1,4,4,4,4,1,4,4,4
"sub-IS04WE31","1",1,3,1,4,2,4,1,5,1,1
"sub-IS04WE31","4",1,3,4,3,4,2,1,2,4,3
"sub-IS04WE31","5",1,4,2,3,3,2,1,4,2,1
"sub-IS04WE31","6",1,4,1,4,3,4,2,5,2,1
"sub-IS04WE31","9",1,3,1,4,3,3,1,4,4,1
"sub-IS06NS15","1",2,4,1,6,1,6,1,6,1,1
"sub-IS06NS15","4",1,5,3,6,2,6,2,7,2,1
"sub-IS06NS15","5",1,3,1,7,2,7,1,6,2,1
"sub-IS06NS15","6",1,3,1,6,4,7,1,6,3,1
"sub-IS06NS15","9",1,2,2,6,2,5,1,5,2,1
"sub-IS06RG09","1",2,3,1,5,6,5,3,6,6,2
"sub-IS06RG09","4",1,3,1,4,7,5,1,6,7,2
"sub-IS06RG09","5",1,4,1,3,5,6,2,6,6,2
"sub-IS06RG09","6",1,4,1,3,6,5,1,5,6,2
"sub-IS06RG09","9",1,4,2,3,6,4,2,5,6,2
"sub-IS08NG26","1",1,3,1,3,4,5,3,5,4,1
"sub-IS08NG26","4",1,4,4,4,4,3,2,5,5,3
"sub-IS08NG26","5",1,3,1,4,4,5,1,5,4,1
"sub-IS08NG26","6",1,3,1,3,5,5,1,5,5,1
"sub-IS08NG26","9",1,3,1,3,5,5,2,4,5,2
"sub-IT06AS11","1",1,4,1,4,3,6,1,6,3,1
"sub-IT06AS11","4",1,2,4,2,3,4,3,4,1,2
"sub-IT06AS11","5",1,4,2,4,3,5,2,6,1,2
"sub-IT06AS11","6",1,3,1,4,4,7,1,6,1,1
"sub-IT06AS11","9",1,3,1,2,1,6,1,1,1,1
"sub-IT08ND26","1",1,4,1,6,1,5,1,4,1,1
"sub-IT08ND26","4",1,2,1,4,5,4,1,4,5,1
"sub-IT08ND26","5",1,3,1,5,3,5,1,6,3,1
"sub-IT08ND26","6",1,3,1,4,5,5,1,5,5,1
"sub-IT08ND26","9",1,5,1,6,3,4,1,4,4,1
"sub-IZ04ER24","1",1,4,1,5,5,6,2,7,2,2
"sub-IZ04ER24","4",1,3,1,4,5,5,3,5,3,5
"sub-IZ04ER24","5",1,4,1,5,5,5,3,5,3,4
"sub-IZ04ER24","6",1,3,1,4,7,6,3,7,5,4
"sub-IZ04ER24","9",1,3,1,4,6,6,3,6,4,4
"sub-JA04OR18","1",1,3,1,3,4,4,1,5,1,1
"sub-JA04OR18","4",1,3,3,1,3,3,2,1,4,4
"sub-JA04OR18","5",1,4,1,2,3,5,1,4,3,1
"sub-JA04OR18","6",1,1,1,1,6,2,1,2,5,5
"sub-JA04OR18","9",1,4,1,4,4,3,1,3,4,1
"sub-JA05RL11","1",3,4,1,6,4,4,2,4,4,1
"sub-JA05RL11","4",1,4,2,6,5,5,1,5,4,1
"sub-JA05RL11","5",2,5,1,5,3,4,2,4,3,1
"sub-JA05RL11","6",2,4,1,5,4,4,1,4,3,1
"sub-JA05RL11","9",1,4,1,6,3,4,1,4,3,1
"sub-JA06AS11","1",1,1,1,5,4,4,1,4,2,1
"sub-JA06AS11","4",1,1,2,5,5,4,1,4,4,2
"sub-JA06AS11","5",1,1,2,5,5,4,1,4,3,2
