"Onset","Duration","Participant","date_time","Order_Experimenter","Response_Mapping","Running","Trial","Event","ExperimenterPresence","Congruency","Target","Response","Accuracy","RT","RT_Condition","Post_Trial","Cutoff","TaskPerf"
133.6616813,0.2,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",20,"Target","absent",0.66,"H","2",1,0.35157910000089,"fast","post_correct",0.511511969566345,89.2361111111111
134.013260400001,0,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",20,"Response","absent",0.66,"H","2",1,0.35157910000089,"fast","post_correct",0.511511969566345,89.2361111111111
135.0126473,0.1,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",21,"Flanker","absent",0,"H","2",1,0.475632899999255,"fast","post_correct",0.511511969566345,89.2361111111111
135.1116898,0.2,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",21,"Target","absent",0,"H","2",1,0.475632899999255,"fast","post_correct",0.511511969566345,89.2361111111111
135.587322699999,0,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",21,"Response","absent",0,"H","2",1,0.475632899999255,"fast","post_correct",0.511511969566345,89.2361111111111
136.445850299999,0.1,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",22,"Flanker","absent",1,"S","4",1,0.432864299998982,"fast","post_correct",0.511511969566345,89.2361111111111
136.528366099999,0.2,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",22,"Target","absent",1,"S","4",1,0.432864299998982,"fast","post_correct",0.511511969566345,89.2361111111111
136.961230399998,0,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",22,"Response","absent",1,"S","4",1,0.432864299998982,"fast","post_correct",0.511511969566345,89.2361111111111
137.930354599999,0.1,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",23,"Flanker","absent",0.66,"S","4",1,0.305066099999749,"fast","post_correct",0.511511969566345,89.2361111111111
138.028382499999,0.2,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",23,"Target","absent",0.66,"S","4",1,0.305066099999749,"fast","post_correct",0.511511969566345,89.2361111111111
138.333448599999,0,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",23,"Response","absent",0.66,"S","4",1,0.305066099999749,"fast","post_correct",0.511511969566345,89.2361111111111
139.14618,0.1,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",24,"Flanker","absent",1,"H","2",1,0.405288399999336,"fast","post_correct",0.511511969566345,89.2361111111111
139.245095599999,0.2,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",24,"Target","absent",1,"H","2",1,0.405288399999336,"fast","post_correct",0.511511969566345,89.2361111111111
139.650383999999,0,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",24,"Response","absent",1,"H","2",1,0.405288399999336,"fast","post_correct",0.511511969566345,89.2361111111111
140.6093946,0.1,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",25,"Flanker","absent",0,"H","2",1,0.373185700000249,"fast","post_correct",0.511511969566345,89.2361111111111
140.6950074,0.2,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",25,"Target","absent",0,"H","2",1,0.373185700000249,"fast","post_correct",0.511511969566345,89.2361111111111
141.0681931,0,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",25,"Response","absent",0,"H","2",1,0.373185700000249,"fast","post_correct",0.511511969566345,89.2361111111111
142.011930999999,0.1,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",26,"Flanker","absent",0.33,"S","4",1,0.415415499999654,"fast","post_correct",0.511511969566345,89.2361111111111
142.094956399998,0.2,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",26,"Target","absent",0.33,"S","4",1,0.415415499999654,"fast","post_correct",0.511511969566345,89.2361111111111
142.510371899998,0,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",26,"Response","absent",0.33,"S","4",1,0.415415499999654,"fast","post_correct",0.511511969566345,89.2361111111111
143.4970851,0.1,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",27,"Flanker","absent",1,"S","4",1,0.301235200000519,"fast","post_correct",0.511511969566345,89.2361111111111
143.595005499999,0.2,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",27,"Target","absent",1,"S","4",1,0.301235200000519,"fast","post_correct",0.511511969566345,89.2361111111111
143.8962407,0,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",27,"Response","absent",1,"S","4",1,0.301235200000519,"fast","post_correct",0.511511969566345,89.2361111111111
144.911342599999,0.1,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",28,"Flanker","absent",1,"S","4",1,0.348274399999355,"fast","post_correct",0.511511969566345,89.2361111111111
144.994943199999,0.2,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",28,"Target","absent",1,"S","4",1,0.348274399999355,"fast","post_correct",0.511511969566345,89.2361111111111
145.343217599999,0,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",28,"Response","absent",1,"S","4",1,0.348274399999355,"fast","post_correct",0.511511969566345,89.2361111111111
146.144854099999,0.1,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",29,"Flanker","absent",1,"S","None",0,NA,NA,"post_correct",0.511511969566345,89.2361111111111
146.2283751,0.2,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",29,"Target","absent",1,"S","None",0,NA,NA,"post_correct",0.511511969566345,89.2361111111111
147.232590099999,0.1,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",29,"TooSlowFeedback","absent",1,"S","None",0,NA,NA,"post_correct",0.511511969566345,89.2361111111111
149.2116025,0.1,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",30,"Flanker","absent",1,"S","4",1,0.377313799999683,"fast","post_error",0.511511969566345,89.2361111111111
149.295038999999,0.2,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",30,"Target","absent",1,"S","4",1,0.377313799999683,"fast","post_error",0.511511969566345,89.2361111111111
