SubsetIndex,rep_Practice,ImageFilePrac,ColourPrac,CorrAnsPrac,TriggerConditionPrac,TriggerSpecificPrac,Primer,Condition,ImageFile,Colour,CorrAns,TriggerCondition,TriggerSpecific,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,Practices.thisRepN,Practices.thisTrialN,Practices.thisN,Practices.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,CountdownLoop.thisRepN,CountdownLoop.thisTrialN,CountdownLoop.thisN,CountdownLoop.thisIndex,jitter,jitter_black,Fixation.started,Fixation.stopped,square1.started,square1.stopped,image_black_practice.started,image_black_practice.stopped,image_prompt_practice.started,image_prompt_practice.stopped,response_practice.keys,response_practice.corr,response_practice.rt,breakslide.keys,breakslide.rt,Trigger_Picture,Trigger_Target,Trigger_Response,image_black.started,image_black.stopped,image_prompt.started,image_prompt.stopped,Response.keys,Response.corr,Response.rt,Response.started,Response.stopped,square2.started,square2.stopped,showReminder,Reminder_Errors_Resp.keys,Reminder_Errors_Resp.started,Reminder_Errors_Resp.stopped,break_slide.started,break_slide.stopped,participant,session,EEGPort,LogFilesFolder,date,expName,psychopyVersion,frameRate,
Subset2,3,,,,,,Stimuli/neutral_couple_45.png,neutral_couple,Stimuli/neutral_couple_43.png,yellow,3,5,54,0,1,1,1,,,,,0,28,28,58,,,,,1.0280578366793507,1.1848929300475632,605.463326901172,None,605.463326901172,None,,,,,,,,,,54,99,1,606.5809441714555,607.7652849914757,607.7486030830623,None,3,1,0.28705880980123766,1.2004062034629897,None,607.7486030830623,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset2,3,,,,,,Stimuli/couple_65.png,erotic_couple,Stimuli/couple_64.png,blue,4,2,26,0,1,1,1,,,,,0,29,29,30,,,,,1.4483431176868438,1.0678826809521018,608.0655412569995,None,608.0655412569995,None,,,,,,,,,,26,99,1,609.550136884005,610.6177107627154,610.5843504463865,None,4,1,0.4422620792647649,1.0675001057425106,None,610.5843504463865,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset2,3,,,,,,Stimuli/woman_25.png,erotic_woman,Stimuli/woman_24.png,blue,4,7,72,0,1,1,1,,,,,0,30,30,70,,,,,1.4850516731612813,1.4721871258823147,611.0514155862529,None,611.0514155862529,None,,,,,,,,,,72,99,2,612.6027335961626,614.0873298065835,614.0706481898796,None,3,0,0.38588220537167217,1.4850552130410506,None,614.0706481898796,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset2,3,,,,,,Stimuli/neutral_25.png,neutral_man_woman,Stimuli/neutral_23.png,yellow,3,4,42,0,1,1,1,,,,,0,31,31,9,,,,,1.1753510870449106,1.0503007936600028,614.4876702298807,None,614.4876702298807,None,,,,,,,,,,42,99,1,615.7053734081856,616.7562645033595,616.7395849286113,None,3,1,0.46888656494775205,1.0535688000763912,None,616.7395849286113,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset2,3,,,,,,Stimuli/positiv_35.png,positive_man_woman,Stimuli/positiv_33.png,yellow,3,6,63,0,1,1,1,,,,,0,32,32,35,,,,,1.4736755839884745,1.294226517024946,617.2400112599316,None,617.2400112599316,None,,,,,,,,,,63,99,1,618.757970995468,620.0590749645944,620.0423948064308,None,3,1,0.4209440547710983,1.3023867261181294,None,620.0423948064308,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset2,3,,,,,,Stimuli/neutral_55.png,neutral_man_woman,Stimuli/neutral_54.png,blue,4,4,45,0,1,1,1,,,,,0,33,33,26,,,,,1.081958779903946,1.0685507065378115,620.4927768710531,None,620.4927768710531,None,,,,,,,,,,45,99,1,621.643758541577,622.7113303783317,622.6946505118758,None,4,1,0.33366908930111094,1.077543526489535,None,622.6946505118758,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset2,3,,,,,,Stimuli/neutral_75.png,neutral_man_woman,Stimuli/neutral_72.png,red,2,4,47,0,1,1,1,,,,,0,34,34,13,,,,,1.3974113004608089,1.4797739755449437,623.0449475435998,None,623.0449475435998,None,,,,,,,,,,47,99,1,624.4795131976025,625.9640968645763,625.9474158312878,None,2,1,0.3458639444470464,1.4895795757693122,None,625.9474158312878,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset2,3,,,,,,Stimuli/positiv_65.png,positive_man_woman,Stimuli/positiv_64.png,blue,4,6,66,0,1,1,1,,,,,0,35,35,87,,,,,1.1632438126517735,1.1093297293840694,626.3143947714252,None,626.3143947714252,None,,,,,,,,,,66,99,1,627.5321081595121,628.6497158034308,628.6330365203903,None,4,1,0.4641743130632676,1.1244090505333588,None,628.6330365203903,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset2,3,,,,,,Stimuli/neutral_couple_15.png,neutral_couple,Stimuli/neutral_couple_12.png,red,2,5,51,0,1,1,1,,,,,0,36,36,68,,,,,1.1062300377218945,1.2092848402638317,629.1167800681724,None,629.1167800681724,None,,,,,,,,,,51,99,1,630.3178004629408,631.5355036412457,631.5021421580859,None,2,1,0.2890272557415301,1.2153317376905761,None,631.5021421580859,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset2,3,,,,,,Stimuli/positiv_45.png,positive_man_woman,Stimuli/positiv_44.png,blue,4,6,64,0,1,1,1,,,,,0,37,37,77,,,,,1.2130439314090493,1.1456823392938955,631.8190779983579,None,631.8190779983579,None,,,,,,,,,,64,99,1,633.0701409095745,634.2211211215599,634.2044360043583,None,4,1,0.40265658523640013,1.1561806081226678,None,634.2044360043583,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset2,3,,,,,,Stimuli/man_55.png,erotic_man,Stimuli/man_53.png,yellow,3,3,35,0,1,1,1,,,,,0,38,38,109,,,,,1.0901982547427818,1.1342897027715897,634.6381387859401,None,634.6381387859401,None,,,,,,,,,,35,99,2,635.7891210398811,636.9234190517454,636.9067383101647,None,4,0,0.38633201918855775,1.1365522733540274,None,636.9067383101647,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset2,3,,,,,,Stimuli/couple_75.png,erotic_couple,Stimuli/couple_71.png,green,1,2,27,0,1,1,1,,,,,0,39,39,55,,,,,1.1640848505749966,1.2706838094744595,637.3237591833349,None,637.3237591833349,None,,,,,,,,,,27,99,1,638.5414629450552,639.825888506266,639.8092077646852,None,1,1,0.7477585882497806,1.2848196004506462,None,639.8092077646852,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset2,3,,,,,,Stimuli/woman_75.png,erotic_woman,Stimuli/woman_73.png,yellow,3,7,77,0,1,1,1,,,,,0,40,40,36,,,,,1.221566038177086,1.31693667085584,640.5765274198275,None,640.5765274198275,None,,,,,,,,,,77,99,1,641.8442763233707,643.1620578252878,643.1453776671242,None,3,1,0.3345412963808485,1.3195791236212244,None,643.1453776671242,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset2,3,,,,,,Stimuli/positiv_65.png,positive_man_woman,Stimuli/positiv_61.png,green,1,6,66,0,1,1,1,,,,,0,41,41,48,,,,,1.3634064077670958,1.0826819731665402,643.5123568989693,None,643.5123568989693,None,,,,,,,,,,66,99,1,644.9135511517361,645.9978040217793,645.9811232801985,None,1,1,0.4487210789702658,1.0977831938234885,None,645.9811232801985,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset2,3,,,,,,Stimuli/neutral_couple_55.png,neutral_couple,Stimuli/neutral_couple_52.png,red,2,5,55,0,1,1,1,,,,,0,42,42,43,,,,,1.3343362941760577,1.1855479483921907,646.4481875449419,None,646.4481875449419,None,,,,,,,,,,55,99,1,647.8160136052647,649.0170520859319,648.9836774759096,None,2,1,0.49011095115747594,1.1892673022975941,None,648.9836774759096,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset2,3,,,,,,Stimuli/neutral_35.png,neutral_man_woman,Stimuli/neutral_32.png,red,2,4,43,0,1,1,1,,,,,0,43,43,98,,,,,1.2764830167956513,1.1018981842713163,649.5007833819764,None,649.5007833819764,None,,,,,,,,,,43,99,1,650.8185698429297,651.919506663342,651.9028265051784,None,2,1,0.4388995605404489,1.1082967312668188,None,651.9028265051784,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset2,3,,,,,,Stimuli/couple_25.png,erotic_couple,Stimuli/couple_23.png,yellow,3,2,22,0,1,1,1,,,,,0,44,44,8,,,,,1.4092833884165046,1.4919742680564143,652.36989076992,None,652.36989076992,None,,,,,,,,,,22,99,1,653.8878490469178,655.3891236652544,655.3557642240503,None,3,1,0.8608777203589852,1.4958552369625977,None,655.3557642240503,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset2,3,,,,,,Stimuli/couple_75.png,erotic_couple,Stimuli/couple_74.png,blue,4,2,27,0,1,1,1,,,,,0,45,45,21,,,,,1.3904799160451593,1.4781309027872027,656.2398487785467,None,656.2398487785467,None,,,,,,,,,,27,99,1,657.6910840892215,659.1756802996424,659.1590048088074,None,4,1,0.5685623314457189,1.489609738384388,None,659.1590048088074,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset2,3,,,,,,Stimuli/tree_35.png,tree,Stimuli/tree_32.png,red,2,1,13,0,1,1,1,,,,,0,46,46,96,,,,,1.160404682230014,1.4272661116534242,659.7595097554477,None,659.7595097554477,None,,,,,,,,,,13,99,1,661.0439347332413,662.4784872603814,662.4451257772198,None,2,1,0.4344014223679551,1.429947011232798,None,662.4451257772198,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset2,3,,,,,,Stimuli/tree_55.png,tree,Stimuli/tree_53.png,yellow,3,1,15,0,1,1,1,,,,,0,47,47,40,,,,,1.309164303586344,1.23259732343381,662.9121955844148,None,662.9121955844148,None,,,,,,,,,,15,99,1,664.2800225198625,665.5144029392504,665.4977312406209,None,3,1,0.5986978152523079,1.2361454864749248,None,665.4977312406209,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset2,3,,,,,,Stimuli/man_15.png,erotic_man,Stimuli/man_11.png,green,1,3,31,0,1,1,1,,,,,0,48,48,57,,,,,1.06573174615861,1.1311690807823158,666.1149140117595,None,666.1149140117595,None,,,,,,,,,,31,99,1,667.2158493736297,668.350147385494,668.3334669356227,None,1,1,0.5498933077797119,1.143607903537486,None,668.3334669356227,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset2,3,,,,,,Stimuli/woman_45.png,erotic_woman,Stimuli/woman_42.png,red,2,7,74,0,1,1,1,,,,,0,49,49,104,,,,,1.4425369237791226,1.0262359295087964,668.900615941553,None,668.900615941553,None,,,,,,,,,,74,99,1,670.4018937686797,671.436106455938,671.4027440976533,None,2,1,0.5525723545360961,1.0260097984737513,None,671.4027440976533,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset2,3,,,,,,Stimuli/woman_55.png,erotic_woman,Stimuli/woman_54.png,blue,4,7,75,0,1,1,1,,,,,0,50,50,61,,,,,1.0752479013010148,1.0626647844381265,671.986575011997,None,671.986575011997,None,,,,,,,,,,75,99,1,673.1208724404441,674.1884474859871,674.1717929981314,None,4,1,0.49945231813217106,1.0716801946291525,None,674.1717929981314,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset2,3,,,,,,Stimuli/positiv_45.png,positive_man_woman,Stimuli/positiv_41.png,green,1,6,64,0,1,1,1,,,,,0,51,51,85,,,,,1.1639451533643081,1.1129579912182601,674.6888720670577,None,674.6888720670577,None,,,,,,,,,,64,99,1,675.9065761204874,677.0241919322307,677.0075117740671,None,1,1,0.4156685146372183,1.125165449517226,None,677.0075117740671,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset2,3,,,,,,Stimuli/positiv_75.png,positive_man_woman,Stimuli/positiv_73.png,yellow,3,6,67,0,1,1,1,,,,,0,52,52,49,,,,,1.1609586014204636,1.049491612572073,677.4412142639412,None,677.4412142639412,None,,,,,,,,,,67,99,1,678.675595558454,679.7264907375411,679.6931283792564,None,3,1,0.3870119906605396,1.0501678925684246,None,679.6931283792564,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset2,3,,,,,,Stimuli/neutral_45.png,neutral_man_woman,Stimuli/neutral_41.png,green,1,4,44,0,1,1,1,,,,,0,53,53,66,,,,,1.374604362802553,1.2077889925584808,680.1101518777978,None,680.1101518777978,None,,,,,,,,,,44,99,1,681.5447052800628,682.7624069998274,682.7457256748312,None,1,1,0.559335022322557,1.2209612072037999,None,682.7457256748312,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset2,3,,,,,,Stimuli/positiv_25.png,positive_man_woman,Stimuli/positiv_22.png,red,2,6,62,0,1,1,1,,,,,0,54,54,12,,,,,1.15140935868988,1.2140111223829595,683.329553963802,None,683.329553963802,None,,,,,,,,,,62,99,1,684.5305781507759,685.7482795788328,685.7316105055743,None,2,1,0.3973822119351098,1.2273108163881261,None,685.7316105055743,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset2,3,,,,,,Stimuli/couple_15.png,erotic_couple,Stimuli/couple_11.png,green,1,2,21,0,1,1,1,,,,,0,55,55,93,,,,,1.313629338275113,1.4506330260078801,686.1486331289925,None,686.1486331289925,None,,,,,,,,,,21,99,1,687.499768821368,688.9510026735043,688.9176423571771,None,1,1,0.6552926779822883,1.44993052972859,None,688.9176423571771,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset2,3,,,,,,Stimuli/neutral_75.png,neutral_man_woman,Stimuli/neutral_73.png,yellow,3,4,47,0,1,1,1,,,,,0,56,56,89,,,,,1.1482075437882069,1.406139889472584,689.601555095629,None,689.601555095629,None,,,,,,,,,,47,99,1,690.8025807411432,692.2204510681622,692.1870878347545,None,3,1,0.5797776309518667,1.406453690617127,None,692.1870878347545,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset2,3,,,,,,Stimuli/couple_65.png,erotic_couple,Stimuli/couple_62.png,red,2,2,26,0,1,1,1,,,,,0,57,57,29,,,,,1.2232535212032332,1.2404357351139284,692.7875989072618,None,692.7875989072618,None,,,,,,,,,,26,99,1,694.0720259270129,695.3230961309309,695.3064089717736,None,2,1,0.46638458497909596,1.2536943512204743,None,695.3064089717736,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset2,3,,,,,,Stimuli/neutral_couple_25.png,neutral_couple,Stimuli/neutral_couple_21.png,green,1,5,52,0,1,1,1,,,,,0,58,58,23,,,,,1.1096844000300612,1.0842903325314737,695.790152227848,None,695.790152227848,None,,,,,,,,,,52,99,1,696.9578131814123,698.0420680934112,698.0253864767074,None,1,1,0.6633534466018318,1.0983160569248867,None,698.0253864767074,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset2,3,,,,,,Stimuli/neutral_75.png,neutral_man_woman,Stimuli/neutral_73.png,yellow,3,4,47,0,1,1,1,,,,,0,59,59,67,,,,,1.1984634922632473,1.086684190400203,698.7093024239493,None,698.7093024239493,None,,,,,,,,,,47,99,1,699.9436845935852,701.0446222891205,701.0112783084442,None,3,1,0.2954072025622736,1.0905859685517498,None,701.0112783084442,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset2,3,,,,,,Stimuli/man_65.png,erotic_man,Stimuli/man_63.png,yellow,3,3,36,0,1,1,1,,,,,0,60,60,41,,,,,1.2302668535812866,1.2183190332673033,701.3281966462328,None,701.3281966462328,None,,,,,,,,,,36,99,1,702.5959426326954,703.8136431856274,703.7969647777118,None,3,1,0.43064480606517463,1.2195200527403358,None,703.7969647777118,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset2,3,,,,,,Stimuli/man_15.png,erotic_man,Stimuli/man_11.png,green,1,3,31,0,1,1,1,,,,,0,61,61,86,,,,,1.2779711760264485,1.4736269052807045,704.2473468423341,None,704.2473468423341,None,,,,,,,,,,31,99,1,705.5651321364548,707.0497268883355,707.0330575233693,None,1,1,0.5324631682124163,1.488395532785944,None,707.0330575233693,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset2,3,,,,,,Stimuli/neutral_couple_35.png,neutral_couple,Stimuli/neutral_couple_34.png,blue,4,5,53,0,1,1,1,,,,,0,62,62,83,,,,,1.1319247292465677,1.0493047078521371,707.5835167447713,None,707.5835167447713,None,,,,,,,,,,53,99,2,708.7511744895473,709.8020711271747,709.7853895104708,None,2,0,0.5760878157925617,1.0561463324283977,None,709.7853895104708,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset2,3,,,,,,Stimuli/couple_55.png,erotic_couple,Stimuli/couple_52.png,red,2,2,25,0,1,1,1,,,,,0,63,63,11,,,,,1.1963980077959802,1.2334339650561401,710.3858999995628,None,710.3858999995628,None,,,,,,,,,,25,99,1,711.7036867522256,712.9380715472344,712.9213893471133,None,2,1,0.40702170453732833,1.2460303347197623,None,712.9213893471133,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset2,3,,,,,,Stimuli/couple_25.png,erotic_couple,Stimuli/couple_21.png,green,1,2,22,0,1,1,1,,,,,0,64,64,46,,,,,1.2184995694348661,1.4623941004175782,713.3550927121123,None,713.3550927121123,None,,,,,,,,,,22,99,1,714.6061553316213,716.0740716755863,716.0573894754652,None,1,1,0.46797118507856794,1.470687395440109,None,716.0573894754652,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
